fold_id,model_id,feature,coefficient,standard_error
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[186],-1.10153162531375,0.195268391327129
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[187],-0.269481818562713,0.209957437600734
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[188],-1.26265637447709,0.356953020630447
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[189],-0.169050836109948,0.152475546467399
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[190],-1.70978592413298,0.11966712515123
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[191],-0.591655956280456,0.254785123068831
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[192],-0.869470775998993,0.165576142415501
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[193],0.00689538909438928,0.111424678313191
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[194],-0.836727892167009,0.14712657193032
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[195],-0.673138482135394,0.165576142415501
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[196],-1.85386916692763,0.356953020630447
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[197],-1.49680733246387,0.292828947118508
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[198],-1.3096676699057,0.292828947118507
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[199],-0.859615242875322,0.195268391327128
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[200],-2.37994067000879,0.336937041668487
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[201],-0.95798538734218,0.173762011714231
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[202],-0.21252777414165,0.173762011714232
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[203],-0.200920993229673,0.130848543324486
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[204],-1.31749549852599,0.292828947118507
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[205],-0.806669874759966,0.228944226695498
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[206],-1.00875044571231,0.202180605891709
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[207],-2.03910794091723,0.356953020630447
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[208],-1.04226688714544,0.195268391327129
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[209],-1.16541382692171,0.254785123068831
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[210],-1.04480766104447,0.254785123068831
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[211],-1.66339130820984,0.292828947118506
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[212],-0.641740060677923,0.192089087555457
fold_01_validate_2017,model_s2_seasonality_municipality_offset,municipality[213],-1.25692569976814,0.228944226695499
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,intercept,-8.00108187147632,0.0528868672433761
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,seasonal_sin_annual,0.275259129442174,0.0125642280050234
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,seasonal_cos_annual,-1.35629130847599,0.0176565837125314
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[002],-1.47680278059204,0.153432843808776
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[003],-1.11287951318211,0.133263071562243
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[004],-0.726625696346957,0.138605396574527
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[005],-1.18394915137536,0.183965689631115
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[006],-1.01805458378035,0.192944089515366
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[007],-0.778582468248765,0.136545928861293
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[008],-0.989511003933163,0.108781110318205
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[009],-2.16560846993565,0.129165153930344
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[010],-1.2947247148874,0.195865520566268
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[011],-2.038197414712,0.0941591009551299
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[012],-1.354914004962,0.153353470483969
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[013],-0.465824668039269,0.091711912422408
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[014],-1.60649573703667,0.210702048004214
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[015],-1.5743297141814,0.224288613880728
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[016],-1.45627644736452,0.229615006578185
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[017],-0.37012033118806,0.0822257887578121
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[018],-1.15569226799,0.229407711762268
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[019],-0.565691456902899,0.147274825316348
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[020],-1.84523673967994,0.255455160767706
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[021],-0.709053542435429,0.117718164345505
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[022],-0.967863762917584,0.144183673123498
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[023],-1.83293496747224,0.0984524849747297
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[024],-0.939105666903188,0.195721011151957
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[025],-0.658904502638796,0.10806142062548
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[026],-1.98369791218299,0.210779518956629
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[027],-0.4322621139761,0.107101579350813
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[028],-2.56929980188518,0.357555783692057
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[029],-0.269052765008982,0.0961089976731799
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[030],-2.11271030106451,0.357441373169832
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[031],-0.914027164055089,0.224286339443366
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[032],-1.49970561543761,0.107247958079804
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[033],-0.766162008481541,0.254964007436414
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[034],-2.03258211093888,0.184471344343446
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[035],-1.71924928170391,0.229716632756706
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[036],-1.49965176768866,0.132028880462397
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[037],-0.759568578390627,0.122569868567713
fold_01_validate_2017,model_s3_seasonality_municipality_past_incidence_offset,municipality[038],-1.27254461185552,0.114277007256509
