statistical_region_code,statistical_region_name,issue_week,target_window_start,target_window_end,target_kme_cases_next_8w,population_exposure,population_year_min,population_year_max,offset_log_population_per_100000,seasonal_sin_annual,seasonal_cos_annual,past_8w_kme_cases_for_persistence_baseline,latest_past_case_week_used,past_cases_used_by_selected_model,weather_required_by_selected_model
09,GORENJSKA STATISTIČNA REGIJA,2019-06-24,2019-07-01,2019-08-19,15,203636,2018,2018,0.7111639003467436,0.1457991969198751,-0.9893142039703663,1,2019-06-17,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2019-06-24,2019-07-01,2019-08-19,2,52334,2018,2018,-0.6475239305355283,0.1457991969198751,-0.9893142039703663,5,2019-06-17,false,false
11,GORIŠKA STATISTIČNA REGIJA,2019-06-24,2019-07-01,2019-08-19,1,117260,2018,2018,0.15922350554797773,0.1457991969198751,-0.9893142039703663,0,2019-06-17,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2019-06-24,2019-07-01,2019-08-19,0,113961,2018,2018,0.13068609861189104,0.1457991969198751,-0.9893142039703663,0,2019-06-17,false,false
01,POMURSKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,1,114776,2018,2018,0.13781221680799738,0.02581844022713308,-0.9996666485105112,1,2019-06-24,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,2,322058,2018,2018,1.1695614675594992,0.02581844022713308,-0.9996666485105112,3,2019-06-24,false,false
03,KOROŠKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,5,70550,2018,2018,-0.34884850768926834,0.02581844022713308,-0.9996666485105112,1,2019-06-24,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,1,254760,2018,2018,0.9351517395150737,0.02581844022713308,-0.9996666485105112,3,2019-06-24,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,0,57061,2018,2018,-0.5610493149444585,0.02581844022713308,-0.9996666485105112,0,2019-06-24,false,false
06,POSAVSKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,0,75359,2018,2018,-0.282906825447092,0.02581844022713308,-0.9996666485105112,1,2019-06-24,false,false
07,JUGOVZHODNA SLOVENIJA,2019-07-01,2019-07-08,2019-08-26,0,142819,2018,2018,0.35640790828788643,0.02581844022713308,-0.9996666485105112,2,2019-06-24,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,6,542306,2018,2018,1.6906602317844415,0.02581844022713308,-0.9996666485105112,9,2019-06-24,false,false
09,GORENJSKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,15,203636,2018,2018,0.7111639003467436,0.02581844022713308,-0.9996666485105112,1,2019-06-24,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,2,52334,2018,2018,-0.6475239305355283,0.02581844022713308,-0.9996666485105112,5,2019-06-24,false,false
11,GORIŠKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,0,117260,2018,2018,0.15922350554797773,0.02581844022713308,-0.9996666485105112,1,2019-06-24,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2019-07-01,2019-07-08,2019-08-26,0,113961,2018,2018,0.13068609861189104,0.02581844022713308,-0.9996666485105112,0,2019-06-24,false,false
01,POMURSKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,1,114776,2018,2018,0.13781221680799738,-0.09453674981719933,-0.9955213724144752,1,2019-07-01,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,1,322058,2018,2018,1.1695614675594992,-0.09453674981719933,-0.9955213724144752,5,2019-07-01,false,false
03,KOROŠKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,4,70550,2018,2018,-0.34884850768926834,-0.09453674981719933,-0.9955213724144752,1,2019-07-01,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,1,254760,2018,2018,0.9351517395150737,-0.09453674981719933,-0.9955213724144752,4,2019-07-01,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,0,57061,2018,2018,-0.5610493149444585,-0.09453674981719933,-0.9955213724144752,1,2019-07-01,false,false
06,POSAVSKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,0,75359,2018,2018,-0.282906825447092,-0.09453674981719933,-0.9955213724144752,1,2019-07-01,false,false
07,JUGOVZHODNA SLOVENIJA,2019-07-08,2019-07-15,2019-09-02,0,142819,2018,2018,0.35640790828788643,-0.09453674981719933,-0.9955213724144752,4,2019-07-01,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,7,542306,2018,2018,1.6906602317844415,-0.09453674981719933,-0.9955213724144752,11,2019-07-01,false,false
09,GORENJSKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,9,203636,2018,2018,0.7111639003467436,-0.09453674981719933,-0.9955213724144752,1,2019-07-01,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,2,52334,2018,2018,-0.6475239305355283,-0.09453674981719933,-0.9955213724144752,5,2019-07-01,false,false
11,GORIŠKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,0,117260,2018,2018,0.15922350554797773,-0.09453674981719933,-0.9955213724144752,2,2019-07-01,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2019-07-08,2019-07-15,2019-09-02,0,113961,2018,2018,0.13068609861189104,-0.09453674981719933,-0.9955213724144752,0,2019-07-01,false,false
01,POMURSKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,0,114776,2018,2018,0.13781221680799738,-0.2135209154397959,-0.9769384927771817,0,2019-07-08,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,1,322058,2018,2018,1.1695614675594992,-0.2135209154397959,-0.9769384927771817,6,2019-07-08,false,false
03,KOROŠKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,3,70550,2018,2018,-0.34884850768926834,-0.2135209154397959,-0.9769384927771817,2,2019-07-08,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,1,254760,2018,2018,0.9351517395150737,-0.2135209154397959,-0.9769384927771817,4,2019-07-08,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,0,57061,2018,2018,-0.5610493149444585,-0.2135209154397959,-0.9769384927771817,1,2019-07-08,false,false
06,POSAVSKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,0,75359,2018,2018,-0.282906825447092,-0.2135209154397959,-0.9769384927771817,1,2019-07-08,false,false
07,JUGOVZHODNA SLOVENIJA,2019-07-15,2019-07-22,2019-09-09,0,142819,2018,2018,0.35640790828788643,-0.2135209154397959,-0.9769384927771817,4,2019-07-08,false,false
08,OSREDNJESLOVENSKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,4,542306,2018,2018,1.6906602317844415,-0.2135209154397959,-0.9769384927771817,10,2019-07-08,false,false
09,GORENJSKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,6,203636,2018,2018,0.7111639003467436,-0.2135209154397959,-0.9769384927771817,8,2019-07-08,false,false
10,PRIMORSKO-NOTRANJSKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,2,52334,2018,2018,-0.6475239305355283,-0.2135209154397959,-0.9769384927771817,6,2019-07-08,false,false
11,GORIŠKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,0,117260,2018,2018,0.15922350554797773,-0.2135209154397959,-0.9769384927771817,2,2019-07-08,false,false
12,OBALNO-KRAŠKA STATISTIČNA REGIJA,2019-07-15,2019-07-22,2019-09-09,0,113961,2018,2018,0.13068609861189104,-0.2135209154397959,-0.9769384927771817,0,2019-07-08,false,false
01,POMURSKA STATISTIČNA REGIJA,2019-07-22,2019-07-29,2019-09-16,0,114776,2018,2018,0.13781221680799738,-0.3294084822245302,-0.9441875088341994,1,2019-07-15,false,false
02,PODRAVSKA STATISTIČNA REGIJA,2019-07-22,2019-07-29,2019-09-16,1,322058,2018,2018,1.1695614675594992,-0.3294084822245302,-0.9441875088341994,6,2019-07-15,false,false
03,KOROŠKA STATISTIČNA REGIJA,2019-07-22,2019-07-29,2019-09-16,2,70550,2018,2018,-0.34884850768926834,-0.3294084822245302,-0.9441875088341994,3,2019-07-15,false,false
04,SAVINJSKA STATISTIČNA REGIJA,2019-07-22,2019-07-29,2019-09-16,1,254760,2018,2018,0.9351517395150737,-0.3294084822245302,-0.9441875088341994,3,2019-07-15,false,false
05,ZASAVSKA STATISTIČNA REGIJA,2019-07-22,2019-07-29,2019-09-16,0,57061,2018,2018,-0.5610493149444585,-0.3294084822245302,-0.9441875088341994,1,2019-07-15,false,false
06,POSAVSKA STATISTIČNA REGIJA,2019-07-22,2019-07-29,2019-09-16,0,75359,2018,2018,-0.282906825447092,-0.3294084822245302,-0.9441875088341994,1,2019-07-15,false,false
07,JUGOVZHODNA SLOVENIJA,2019-07-22,2019-07-29,2019-09-16,0,142819,2018,2018,0.35640790828788643,-0.3294084822245302,-0.9441875088341994,4,2019-07-15,false,false
